Year,Quarter,State,Tax_Category,Tax_Code,Amount
2013,4,Michigan,Other license taxes,T29,28040.0
2013,4,Michigan,Individual income,T40,1859940.0
2013,4,Michigan,Corporation net income,T41,190522.0
2013,4,Michigan,Death and gift,T50,1.0
2013,4,Michigan,Documentary and stock transfer,T51,43884.0
2013,4,Michigan,Severance,T53,11417.0
2013,4,Michigan,"Other taxes, NEC",T99,0.0
2013,4,Minnesota,Property taxes,T01,372709.0
2013,4,Minnesota,General sales and gross receipts,T09,1354667.0
2013,4,Minnesota,Alcoholic beverages,T10,20405.0
2013,4,Minnesota,Amusements,T11,9143.0
2013,4,Minnesota,Insurance premiums,T12,96475.0
2013,4,Minnesota,Motor fuels,T13,224434.0
2013,4,Minnesota,Pari-mutuels,T14,117.0
2013,4,Minnesota,Public utilities,T15,0.0
2013,4,Minnesota,Tobacco products,T16,155216.0
2013,4,Minnesota,Other selective sales and gross receipts,T19,538533.0
2013,4,Minnesota,Alcoholic beverages,T20,499.0
2013,4,Minnesota,Amusements,T21,294.0
2013,4,Minnesota,Corporations in general,T22,1844.0
2013,4,Minnesota,Hunting and fishing,T23,18343.0
2013,4,Minnesota,Motor vehicles,T24,141201.0
2013,4,Minnesota,Motor vehicle operators,T25,9993.0
2013,4,Minnesota,Public utilities,T27,211.0
2013,4,Minnesota,Occupation and businesses,T28,122363.0
2013,4,Minnesota,Other license taxes,T29,16489.0
2013,4,Minnesota,Individual income,T40,2152948.0
2013,4,Minnesota,Corporation net income,T41,348666.0
2013,4,Minnesota,Death and gift,T50,37246.0
2013,4,Minnesota,Documentary and stock transfer,T51,43695.0
2013,4,Minnesota,Severance,T53,-1167.0
2013,4,Minnesota,"Other taxes, NEC",T99,0.0
2013,4,Mississippi,Property taxes,T01,4924.0
2013,4,Mississippi,General sales and gross receipts,T09,803619.0
2013,4,Mississippi,Alcoholic beverages,T10,10299.0
2013,4,Mississippi,Amusements,T11,28598.0
2013,4,Mississippi,Insurance premiums,T12,64133.0
2013,4,Mississippi,Motor fuels,T13,102131.0
2013,4,Mississippi,Pari-mutuels,T14,0.0
2013,4,Mississippi,Public utilities,T15,1163.0
2013,4,Mississippi,Tobacco products,T16,36674.0
2013,4,Mississippi,Other selective sales and gross receipts,T19,173622.0
2013,4,Mississippi,Alcoholic beverages,T20,752.0
2013,4,Mississippi,Amusements,T21,3909.0
2013,4,Mississippi,Corporations in general,T22,35018.0
2013,4,Mississippi,Hunting and fishing,T23,9049.0
2013,4,Mississippi,Motor vehicles,T24,37379.0
2013,4,Mississippi,Motor vehicle operators,T25,9597.0
2013,4,Mississippi,Public utilities,T27,-28.0
2013,4,Mississippi,Occupation and businesses,T28,21925.0
2013,4,Mississippi,Other license taxes,T29,9751.0
2013,4,Mississippi,Individual income,T40,443245.0
2013,4,Mississippi,Corporation net income,T41,103554.0
2013,4,Mississippi,Death and gift,T50,0.0
2013,4,Mississippi,Documentary and stock transfer,T51,0.0
2013,4,Mississippi,Severance,T53,24401.0
2013,4,Mississippi,"Other taxes, NEC",T99,0.0
2013,4,Missouri,Property taxes,T01,6558.0
2013,4,Missouri,General sales and gross receipts,T09,797960.0
2013,4,Missouri,Alcoholic beverages,T10,8818.0
2013,4,Missouri,Amusements,T11,89333.0
2013,4,Missouri,Insurance premiums,T12,54423.0
2013,4,Missouri,Motor fuels,T13,158783.0
2013,4,Missouri,Pari-mutuels,T14,0.0
2013,4,Missouri,Public utilities,T15,0.0
2013,4,Missouri,Tobacco products,T16,25992.0
2013,4,Missouri,Other selective sales and gross receipts,T19,34257.0
2013,4,Missouri,Alcoholic beverages,T20,113.0
2013,4,Missouri,Amusements,T21,11.0
2013,4,Missouri,Corporations in general,T22,31416.0
2013,4,Missouri,Hunting and fishing,T23,14268.0
2013,4,Missouri,Motor vehicles,T24,68843.0
2013,4,Missouri,Motor vehicle operators,T25,4028.0
2013,4,Missouri,Public utilities,T27,4402.0
2013,4,Missouri,Occupation and businesses,T28,33286.0
2013,4,Missouri,Other license taxes,T29,13584.0
2013,4,Missouri,Individual income,T40,1296205.0
2013,4,Missouri,Corporation net income,T41,56326.0
2013,4,Missouri,Death and gift,T50,9.0
2013,4,Missouri,Documentary and stock transfer,T51,9146.0
2013,4,Missouri,Severance,T53,1.0
2013,4,Missouri,"Other taxes, NEC",T99,50.0
2013,4,Montana,Property taxes,T01,97021.0
2013,4,Montana,General sales and gross receipts,T09,0.0
2013,4,Montana,Alcoholic beverages,T10,7870.0
2013,4,Montana,Amusements,T11,-134.0
2013,4,Montana,Insurance premiums,T12,15419.0
2013,4,Montana,Motor fuels,T13,41437.0
2013,4,Montana,Pari-mutuels,T14,1.0
2013,4,Montana,Public utilities,T15,11199.0
2013,4,Montana,Tobacco products,T16,22779.0
2013,4,Montana,Other selective sales and gross receipts,T19,20710.0
2013,4,Montana,Alcoholic beverages,T20,1203.0
2013,4,Montana,Amusements,T21,244.0
2013,4,Montana,Corporations in general,T22,410.0
2013,4,Montana,Hunting and fishing,T23,6013.0
2013,4,Montana,Motor vehicles,T24,36976.0
2013,4,Montana,Motor vehicle operators,T25,2061.0
2013,4,Montana,Public utilities,T27,2.0
2013,4,Montana,Occupation and businesses,T28,22981.0
2013,4,Montana,Other license taxes,T29,5040.0
2013,4,Montana,Individual income,T40,248163.0
2013,4,Montana,Corporation net income,T41,27884.0
2013,4,Montana,Death and gift,T50,1.0
2013,4,Montana,Documentary and stock transfer,T51,0.0
2013,4,Montana,Severance,T53,78712.0
2013,4,Montana,"Other taxes, NEC",T99,1205.0
2013,4,Nebraska,Property taxes,T01,26.0
2013,4,Nebraska,General sales and gross receipts,T09,427144.0
2013,4,Nebraska,Alcoholic beverages,T10,7445.0
2013,4,Nebraska,Amusements,T11,1257.0
2013,4,Nebraska,Insurance premiums,T12,-4809.0
2013,4,Nebraska,Motor fuels,T13,84792.0
2013,4,Nebraska,Pari-mutuels,T14,48.0
2013,4,Nebraska,Public utilities,T15,13911.0
2013,4,Nebraska,Tobacco products,T16,15948.0
2013,4,Nebraska,Other selective sales and gross receipts,T19,3073.0
2013,4,Nebraska,Alcoholic beverages,T20,634.0
2013,4,Nebraska,Amusements,T21,400.0
2013,4,Nebraska,Corporations in general,T22,-4.0
2013,4,Nebraska,Hunting and fishing,T23,5297.0
2013,4,Nebraska,Motor vehicles,T24,19329.0
2013,4,Nebraska,Motor vehicle operators,T25,1401.0
2013,4,Nebraska,Public utilities,T27,0.0
2013,4,Nebraska,Occupation and businesses,T28,2354.0
2013,4,Nebraska,Other license taxes,T29,0.0
2013,4,Nebraska,Individual income,T40,449580.0
2013,4,Nebraska,Corporation net income,T41,60707.0
2013,4,Nebraska,Death and gift,T50,0.0
2013,4,Nebraska,Documentary and stock transfer,T51,2098.0
2013,4,Nebraska,Severance,T53,1828.0
2013,4,Nebraska,"Other taxes, NEC",T99,0.0
2013,4,Nevada,Property taxes,T01,74829.0
2013,4,Nevada,General sales and gross receipts,T09,921357.0
2013,4,Nevada,Alcoholic beverages,T10,10538.0
2013,4,Nevada,Amusements,T11,213876.0
2013,4,Nevada,Insurance premiums,T12,68352.0
2013,4,Nevada,Motor fuels,T13,77111.0
2013,4,Nevada,Pari-mutuels,T14,0.0
2013,4,Nevada,Public utilities,T15,4241.0
2013,4,Nevada,Tobacco products,T16,25733.0
2013,4,Nevada,Other selective sales and gross receipts,T19,53423.0
2013,4,Nevada,Alcoholic beverages,T20,0.0
2013,4,Nevada,Amusements,T21,14077.0
2013,4,Nevada,Corporations in general,T22,16154.0
2013,4,Nevada,Hunting and fishing,T23,557.0
2013,4,Nevada,Motor vehicles,T24,42402.0
2013,4,Nevada,Motor vehicle operators,T25,5178.0
2013,4,Nevada,Public utilities,T27,0.0
2013,4,Nevada,Occupation and businesses,T28,80374.0
2013,4,Nevada,Other license taxes,T29,902.0
2013,4,Nevada,Individual income,T40,0.0
2013,4,Nevada,Corporation net income,T41,0.0
2013,4,Nevada,Death and gift,T50,25.0
2013,4,Nevada,Documentary and stock transfer,T51,16543.0
2013,4,Nevada,Severance,T53,415.0
2013,4,Nevada,"Other taxes, NEC",T99,92300.0
2013,4,New Hampshire,Property taxes,T01,7704.0
2013,4,New Hampshire,General sales and gross receipts,T09,0.0
2013,4,New Hampshire,Alcoholic beverages,T10,3005.0
2013,4,New Hampshire,Amusements,T11,135.0
2013,4,New Hampshire,Insurance premiums,T12,0.0
2013,4,New Hampshire,Motor fuels,T13,36279.0
2013,4,New Hampshire,Pari-mutuels,T14,230.0
2013,4,New Hampshire,Public utilities,T15,16535.0
2013,4,New Hampshire,Tobacco products,T16,39669.0
2013,4,New Hampshire,Other selective sales and gross receipts,T19,65576.0
2013,4,New Hampshire,Alcoholic beverages,T20,1129.0
2013,4,New Hampshire,Amusements,T21,48.0
2013,4,New Hampshire,Corporations in general,T22,173.0
2013,4,New Hampshire,Hunting and fishing,T23,1448.0
2013,4,New Hampshire,Motor vehicles,T24,21843.0
2013,4,New Hampshire,Motor vehicle operators,T25,2814.0
2013,4,New Hampshire,Public utilities,T27,2346.0
2013,4,New Hampshire,Occupation and businesses,T28,40764.0
2013,4,New Hampshire,Other license taxes,T29,3181.0
2013,4,New Hampshire,Individual income,T40,5738.0
2013,4,New Hampshire,Corporation net income,T41,112544.0
2013,4,New Hampshire,Death and gift,T50,34.0
2013,4,New Hampshire,Documentary and stock transfer,T51,26076.0
2013,4,New Hampshire,Severance,T53,0.0
2013,4,New Hampshire,"Other taxes, NEC",T99,0.0
2013,4,New Jersey,Property taxes,T01,4498.0
2013,4,New Jersey,General sales and gross receipts,T09,2093680.0
2013,4,New Jersey,Alcoholic beverages,T10,20083.0
2013,4,New Jersey,Amusements,T11,44892.0
2013,4,New Jersey,Insurance premiums,T12,12559.0
2013,4,New Jersey,Motor fuels,T13,137179.0
2013,4,New Jersey,Pari-mutuels,T14,0.0
2013,4,New Jersey,Public utilities,T15,86005.0
2013,4,New Jersey,Tobacco products,T16,192974.0
2013,4,New Jersey,Other selective sales and gross receipts,T19,158068.0
2013,4,New Jersey,Alcoholic beverages,T20,1427.0
2013,4,New Jersey,Amusements,T21,12589.0
2013,4,New Jersey,Corporations in general,T22,55557.0
2013,4,New Jersey,Hunting and fishing,T23,4887.0
2013,4,New Jersey,Motor vehicles,T24,133205.0
2013,4,New Jersey,Motor vehicle operators,T25,11583.0
2013,4,New Jersey,Public utilities,T27,3.0
2013,4,New Jersey,Occupation and businesses,T28,104439.0
2013,4,New Jersey,Other license taxes,T29,159.0
2013,4,New Jersey,Individual income,T40,2612108.0
2013,4,New Jersey,Corporation net income,T41,500011.0
2013,4,New Jersey,Death and gift,T50,180041.0
2013,4,New Jersey,Documentary and stock transfer,T51,100333.0
2013,4,New Jersey,Severance,T53,0.0
2013,4,New Jersey,"Other taxes, NEC",T99,0.0
2013,4,New Mexico,Property taxes,T01,4255.0
2013,4,New Mexico,General sales and gross receipts,T09,538946.0
2013,4,New Mexico,Alcoholic beverages,T10,8323.0
2013,4,New Mexico,Amusements,T11,16425.0
2013,4,New Mexico,Insurance premiums,T12,34816.0
2013,4,New Mexico,Motor fuels,T13,60316.0
2013,4,New Mexico,Pari-mutuels,T14,0.0
2013,4,New Mexico,Public utilities,T15,3759.0
2013,4,New Mexico,Tobacco products,T16,20108.0
2013,4,New Mexico,Other selective sales and gross receipts,T19,45506.0
2013,4,New Mexico,Alcoholic beverages,T20,0.0
2013,4,New Mexico,Amusements,T21,0.0
2013,4,New Mexico,Corporations in general,T22,4815.0
2013,4,New Mexico,Hunting and fishing,T23,4093.0
2013,4,New Mexico,Motor vehicles,T24,27334.0
2013,4,New Mexico,Motor vehicle operators,T25,1217.0
2013,4,New Mexico,Public utilities,T27,1.0
2013,4,New Mexico,Occupation and businesses,T28,9817.0
2013,4,New Mexico,Other license taxes,T29,40211.0
2013,4,New Mexico,Individual income,T40,352600.0
2013,4,New Mexico,Corporation net income,T41,61593.0
2013,4,New Mexico,Death and gift,T50,0.0
2013,4,New Mexico,Documentary and stock transfer,T51,0.0
2013,4,New Mexico,Severance,T53,275544.0
2013,4,New Mexico,"Other taxes, NEC",T99,0.0
2013,4,New York,Property taxes,T01,0.0
2013,4,New York,General sales and gross receipts,T09,3203952.0
2013,4,New York,Alcoholic beverages,T10,60489.0
2013,4,New York,Amusements,T11,225.0
2013,4,New York,Insurance premiums,T12,266756.0
2013,4,New York,Motor fuels,T13,400908.0
2013,4,New York,Pari-mutuels,T14,3648.0
2013,4,New York,Public utilities,T15,179553.0
2013,4,New York,Tobacco products,T16,380837.0
2013,4,New York,Other selective sales and gross receipts,T19,1339653.0
2013,4,New York,Alcoholic beverages,T20,14616.0
2013,4,New York,Amusements,T21,0.0
2013,4,New York,Corporations in general,T22,15080.0
2013,4,New York,Hunting and fishing,T23,14935.0
2013,4,New York,Motor vehicles,T24,339338.0
2013,4,New York,Motor vehicle operators,T25,36375.0
2013,4,New York,Public utilities,T27,2325.0
2013,4,New York,Occupation and businesses,T28,45610.0
2013,4,New York,Other license taxes,T29,365.0
2013,4,New York,Individual income,T40,8261516.0
2013,4,New York,Corporation net income,T41,879313.0
2013,4,New York,Death and gift,T50,379161.0
2013,4,New York,Documentary and stock transfer,T51,292462.0
2013,4,New York,Severance,T53,0.0
2013,4,New York,"Other taxes, NEC",T99,328690.0
2013,4,North Carolina,Property taxes,T01,0.0
2013,4,North Carolina,General sales and gross receipts,T09,1409636.0
2013,4,North Carolina,Alcoholic beverages,T10,84041.0
2013,4,North Carolina,Amusements,T11,4584.0
2013,4,North Carolina,Insurance premiums,T12,167515.0
2013,4,North Carolina,Motor fuels,T13,487457.0
2013,4,North Carolina,Pari-mutuels,T14,0.0
2013,4,North Carolina,Public utilities,T15,95101.0
2013,4,North Carolina,Tobacco products,T16,70246.0
2013,4,North Carolina,Other selective sales and gross receipts,T19,162192.0
2013,4,North Carolina,Alcoholic beverages,T20,1007.0
2013,4,North Carolina,Amusements,T21,0.0
2013,4,North Carolina,Corporations in general,T22,143108.0
2013,4,North Carolina,Hunting and fishing,T23,5686.0
2013,4,North Carolina,Motor vehicles,T24,129647.0
2013,4,North Carolina,Motor vehicle operators,T25,25606.0
2013,4,North Carolina,Public utilities,T27,0.0
2013,4,North Carolina,Occupation and businesses,T28,44647.0
2013,4,North Carolina,Other license taxes,T29,1033.0
2013,4,North Carolina,Individual income,T40,2834377.0
2013,4,North Carolina,Corporation net income,T41,226989.0
2013,4,North Carolina,Death and gift,T50,1911.0
2013,4,North Carolina,Documentary and stock transfer,T51,10760.0
2013,4,North Carolina,Severance,T53,428.0
2013,4,North Carolina,"Other taxes, NEC",T99,0.0
2013,4,North Dakota,Property taxes,T01,64.0
2013,4,North Dakota,General sales and gross receipts,T09,341801.0
2013,4,North Dakota,Alcoholic beverages,T10,2305.0
2013,4,North Dakota,Amusements,T11,784.0
2013,4,North Dakota,Insurance premiums,T12,11386.0
2013,4,North Dakota,Motor fuels,T13,59319.0
2013,4,North Dakota,Pari-mutuels,T14,240.0
2013,4,North Dakota,Public utilities,T15,13733.0
2013,4,North Dakota,Tobacco products,T16,8094.0
2013,4,North Dakota,Other selective sales and gross receipts,T19,38397.0
2013,4,North Dakota,Alcoholic beverages,T20,299.0
2013,4,North Dakota,Amusements,T21,123.0
2013,4,North Dakota,Corporations in general,T22,0.0
2013,4,North Dakota,Hunting and fishing,T23,4267.0
2013,4,North Dakota,Motor vehicles,T24,38898.0
2013,4,North Dakota,Motor vehicle operators,T25,1208.0
2013,4,North Dakota,Public utilities,T27,3.0
2013,4,North Dakota,Occupation and businesses,T28,15791.0
2013,4,North Dakota,Other license taxes,T29,0.0
2013,4,North Dakota,Individual income,T40,85746.0
2013,4,North Dakota,Corporation net income,T41,53730.0
2013,4,North Dakota,Death and gift,T50,0.0
2013,4,North Dakota,Documentary and stock transfer,T51,0.0
2013,4,North Dakota,Severance,T53,814407.0
2013,4,North Dakota,"Other taxes, NEC",T99,0.0
2013,4,Ohio,Property taxes,T01,0.0
2013,4,Ohio,General sales and gross receipts,T09,2380827.0
2013,4,Ohio,Alcoholic beverages,T10,24773.0
2013,4,Ohio,Amusements,T11,68691.0
2013,4,Ohio,Insurance premiums,T12,147285.0
2013,4,Ohio,Motor fuels,T13,440547.0
2013,4,Ohio,Pari-mutuels,T14,1060.0
2013,4,Ohio,Public utilities,T15,241085.0
2013,4,Ohio,Tobacco products,T16,206961.0
2013,4,Ohio,Other selective sales and gross receipts,T19,2212.0
2013,4,Ohio,Alcoholic beverages,T20,1670.0
2013,4,Ohio,Amusements,T21,5646.0
2013,4,Ohio,Corporations in general,T22,423556.0
2013,4,Ohio,Hunting and fishing,T23,16740.0
2013,4,Ohio,Motor vehicles,T24,165709.0
2013,4,Ohio,Motor vehicle operators,T25,18714.0
2013,4,Ohio,Public utilities,T27,14733.0
2013,4,Ohio,Occupation and businesses,T28,194332.0
2013,4,Ohio,Other license taxes,T29,2843.0
2013,4,Ohio,Individual income,T40,2163149.0
2013,4,Ohio,Corporation net income,T41,-20522.0
2013,4,Ohio,Death and gift,T50,16985.0
2013,4,Ohio,Documentary and stock transfer,T51,0.0
2013,4,Ohio,Severance,T53,3298.0
2013,4,Ohio,"Other taxes, NEC",T99,0.0
2013,4,Oklahoma,Property taxes,T01,0.0
2013,4,Oklahoma,General sales and gross receipts,T09,646939.0
2013,4,Oklahoma,Alcoholic beverages,T10,26904.0
2013,4,Oklahoma,Amusements,T11,7121.0
2013,4,Oklahoma,Insurance premiums,T12,73408.0
2013,4,Oklahoma,Motor fuels,T13,121685.0
2013,4,Oklahoma,Pari-mutuels,T14,355.0
2013,4,Oklahoma,Public utilities,T15,10751.0
2013,4,Oklahoma,Tobacco products,T16,76544.0
2013,4,Oklahoma,Other selective sales and gross receipts,T19,43270.0
2013,4,Oklahoma,Alcoholic beverages,T20,565.0
2013,4,Oklahoma,Amusements,T21,78.0
2013,4,Oklahoma,Corporations in general,T22,3255.0
2013,4,Oklahoma,Hunting and fishing,T23,7662.0
2013,4,Oklahoma,Motor vehicles,T24,202779.0
2013,4,Oklahoma,Motor vehicle operators,T25,3598.0
2013,4,Oklahoma,Public utilities,T27,0.0
2013,4,Oklahoma,Occupation and businesses,T28,233.0
2013,4,Oklahoma,Other license taxes,T29,132.0
2013,4,Oklahoma,Individual income,T40,741150.0
2013,4,Oklahoma,Corporation net income,T41,55568.0
2013,4,Oklahoma,Death and gift,T50,774.0
2013,4,Oklahoma,Documentary and stock transfer,T51,4100.0
2013,4,Oklahoma,Severance,T53,171763.0
2013,4,Oklahoma,"Other taxes, NEC",T99,17821.0
2013,4,Oregon,Property taxes,T01,7031.0
2013,4,Oregon,General sales and gross receipts,T09,0.0
2013,4,Oregon,Alcoholic beverages,T10,4702.0
2013,4,Oregon,Amusements,T11,6.0
2013,4,Oregon,Insurance premiums,T12,24951.0
2013,4,Oregon,Motor fuels,T13,128112.0
2013,4,Oregon,Pari-mutuels,T14,91.0
2013,4,Oregon,Public utilities,T15,724.0
2013,4,Oregon,Tobacco products,T16,63875.0
2013,4,Oregon,Other selective sales and gross receipts,T19,144678.0
2013,4,Oregon,Alcoholic beverages,T20,738.0
2013,4,Oregon,Amusements,T21,214.0
2013,4,Oregon,Corporations in general,T22,6798.0
2013,4,Oregon,Hunting and fishing,T23,9297.0
2013,4,Oregon,Motor vehicles,T24,2891.0
2013,4,Oregon,Motor vehicle operators,T25,6661.0
2013,4,Oregon,Public utilities,T27,1313.0
2013,4,Oregon,Occupation and businesses,T28,93777.0
2013,4,Oregon,Other license taxes,T29,3141.0
2013,4,Oregon,Individual income,T40,1565129.0
2013,4,Oregon,Corporation net income,T41,87401.0
2013,4,Oregon,Death and gift,T50,23219.0
2013,4,Oregon,Documentary and stock transfer,T51,10954.0
2013,4,Oregon,Severance,T53,3840.0
2013,4,Oregon,"Other taxes, NEC",T99,0.0
2013,4,Pennsylvania,Property taxes,T01,860.0
2013,4,Pennsylvania,General sales and gross receipts,T09,2372478.0
2013,4,Pennsylvania,Alcoholic beverages,T10,101879.0
2013,4,Pennsylvania,Amusements,T11,322767.0
2013,4,Pennsylvania,Insurance premiums,T12,760.0
2013,4,Pennsylvania,Motor fuels,T13,515153.0
2013,4,Pennsylvania,Pari-mutuels,T14,2371.0
2013,4,Pennsylvania,Public utilities,T15,14086.0
2013,4,Pennsylvania,Tobacco products,T16,261247.0
2013,4,Pennsylvania,Other selective sales and gross receipts,T19,47476.0
2013,4,Pennsylvania,Alcoholic beverages,T20,3834.0
2013,4,Pennsylvania,Amusements,T21,1512.0
2013,4,Pennsylvania,Corporations in general,T22,36240.0
2013,4,Pennsylvania,Hunting and fishing,T23,13831.0
2013,4,Pennsylvania,Motor vehicles,T24,178921.0
2013,4,Pennsylvania,Motor vehicle operators,T25,14506.0
2013,4,Pennsylvania,Public utilities,T27,37233.0
2013,4,Pennsylvania,Occupation and businesses,T28,136821.0
2013,4,Pennsylvania,Other license taxes,T29,2623.0
2013,4,Pennsylvania,Individual income,T40,2371614.0
2013,4,Pennsylvania,Corporation net income,T41,575371.0
2013,4,Pennsylvania,Death and gift,T50,193392.0
2013,4,Pennsylvania,Documentary and stock transfer,T51,106288.0
2013,4,Pennsylvania,Severance,T53,0.0
2013,4,Pennsylvania,"Other taxes, NEC",T99,4732.0
2013,4,Rhode Island,Property taxes,T01,46.0
2013,4,Rhode Island,General sales and gross receipts,T09,224759.0
2013,4,Rhode Island,Alcoholic beverages,T10,5419.0
2013,4,Rhode Island,Amusements,T11,0.0
2013,4,Rhode Island,Insurance premiums,T12,1446.0
2013,4,Rhode Island,Motor fuels,T13,23846.0
2013,4,Rhode Island,Pari-mutuels,T14,285.0
2013,4,Rhode Island,Public utilities,T15,1180.0
2013,4,Rhode Island,Tobacco products,T16,35602.0
2013,4,Rhode Island,Other selective sales and gross receipts,T19,16757.0
2013,4,Rhode Island,Alcoholic beverages,T20,74.0
2013,4,Rhode Island,Amusements,T21,108.0
2013,4,Rhode Island,Corporations in general,T22,1150.0
2013,4,Rhode Island,Hunting and fishing,T23,269.0
2013,4,Rhode Island,Motor vehicles,T24,12305.0
2013,4,Rhode Island,Motor vehicle operators,T25,1164.0
2013,4,Rhode Island,Public utilities,T27,0.0
2013,4,Rhode Island,Occupation and businesses,T28,9730.0
2013,4,Rhode Island,Other license taxes,T29,1121.0
2013,4,Rhode Island,Individual income,T40,287560.0
2013,4,Rhode Island,Corporation net income,T41,5913.0
2013,4,Rhode Island,Death and gift,T50,8736.0
2013,4,Rhode Island,Documentary and stock transfer,T51,2431.0
2013,4,Rhode Island,Severance,T53,0.0
2013,4,Rhode Island,"Other taxes, NEC",T99,0.0
2013,4,South Carolina,Property taxes,T01,5395.0
2013,4,South Carolina,General sales and gross receipts,T09,760077.0
2013,4,South Carolina,Alcoholic beverages,T10,37542.0
2013,4,South Carolina,Amusements,T11,8138.0
2013,4,South Carolina,Insurance premiums,T12,31279.0
2013,4,South Carolina,Motor fuels,T13,132744.0
2013,4,South Carolina,Pari-mutuels,T14,0.0
2013,4,South Carolina,Public utilities,T15,6517.0
2013,4,South Carolina,Tobacco products,T16,6634.0
2013,4,South Carolina,Other selective sales and gross receipts,T19,83257.0
2013,4,South Carolina,Alcoholic beverages,T20,846.0
2013,4,South Carolina,Amusements,T21,46.0
2013,4,South Carolina,Corporations in general,T22,8421.0
2013,4,South Carolina,Hunting and fishing,T23,4163.0
2013,4,South Carolina,Motor vehicles,T24,30992.0
2013,4,South Carolina,Motor vehicle operators,T25,9229.0
2013,4,South Carolina,Public utilities,T27,0.0
2013,4,South Carolina,Occupation and businesses,T28,30179.0
2013,4,South Carolina,Other license taxes,T29,2988.0
2013,4,South Carolina,Individual income,T40,1071747.0
2013,4,South Carolina,Corporation net income,T41,59153.0
2013,4,South Carolina,Death and gift,T50,0.0
2013,4,South Carolina,Documentary and stock transfer,T51,8185.0
2013,4,South Carolina,Severance,T53,0.0
2013,4,South Carolina,"Other taxes, NEC",T99,0.0
2013,4,South Dakota,Property taxes,T01,0.0
2013,4,South Dakota,General sales and gross receipts,T09,237701.0
2013,4,South Dakota,Alcoholic beverages,T10,4958.0
2013,4,South Dakota,Amusements,T11,6.0
2013,4,South Dakota,Insurance premiums,T12,18787.0
2013,4,South Dakota,Motor fuels,T13,35236.0
2013,4,South Dakota,Pari-mutuels,T14,107.0
2013,4,South Dakota,Public utilities,T15,324.0
2013,4,South Dakota,Tobacco products,T16,16013.0
2013,4,South Dakota,Other selective sales and gross receipts,T19,19511.0
2013,4,South Dakota,Alcoholic beverages,T20,100.0
2013,4,South Dakota,Amusements,T21,24.0
2013,4,South Dakota,Corporations in general,T22,1213.0
2013,4,South Dakota,Hunting and fishing,T23,9770.0
2013,4,South Dakota,Motor vehicles,T24,16121.0
2013,4,South Dakota,Motor vehicle operators,T25,700.0
2013,4,South Dakota,Public utilities,T27,0.0
2013,4,South Dakota,Occupation and businesses,T28,37098.0
2013,4,South Dakota,Other license taxes,T29,1993.0
2013,4,South Dakota,Individual income,T40,0.0
2013,4,South Dakota,Corporation net income,T41,5604.0
2013,4,South Dakota,Death and gift,T50,0.0
2013,4,South Dakota,Documentary and stock transfer,T51,50.0
2013,4,South Dakota,Severance,T53,2042.0
2013,4,South Dakota,"Other taxes, NEC",T99,0.0
2013,4,Tennessee,Property taxes,T01,0.0
2013,4,Tennessee,General sales and gross receipts,T09,1755010.0
2013,4,Tennessee,Alcoholic beverages,T10,32531.0
2013,4,Tennessee,Amusements,T11,0.0
2013,4,Tennessee,Insurance premiums,T12,168683.0
2013,4,Tennessee,Motor fuels,T13,214575.0
2013,4,Tennessee,Pari-mutuels,T14,0.0
2013,4,Tennessee,Public utilities,T15,-95.0
2013,4,Tennessee,Tobacco products,T16,66995.0
2013,4,Tennessee,Other selective sales and gross receipts,T19,132911.0
2013,4,Tennessee,Alcoholic beverages,T20,3629.0
2013,4,Tennessee,Amusements,T21,54.0
2013,4,Tennessee,Corporations in general,T22,115442.0
2013,4,Tennessee,Hunting and fishing,T23,4185.0
2013,4,Tennessee,Motor vehicles,T24,56316.0
2013,4,Tennessee,Motor vehicle operators,T25,10582.0
2013,4,Tennessee,Public utilities,T27,0.0
2013,4,Tennessee,Occupation and businesses,T28,33261.0
2013,4,Tennessee,Other license taxes,T29,729.0
2013,4,Tennessee,Individual income,T40,6085.0
2013,4,Tennessee,Corporation net income,T41,161985.0
2013,4,Tennessee,Death and gift,T50,28346.0
2013,4,Tennessee,Documentary and stock transfer,T51,41043.0
2013,4,Tennessee,Severance,T53,628.0
2013,4,Tennessee,"Other taxes, NEC",T99,9434.0
2013,4,Texas,Property taxes,T01,0.0
2013,4,Texas,General sales and gross receipts,T09,6694494.0
2013,4,Texas,Alcoholic beverages,T10,245977.0
2013,4,Texas,Amusements,T11,7358.0
2013,4,Texas,Insurance premiums,T12,45547.0
2013,4,Texas,Motor fuels,T13,812758.0
2013,4,Texas,Pari-mutuels,T14,1619.0
2013,4,Texas,Public utilities,T15,162808.0
2013,4,Texas,Tobacco products,T16,371665.0
2013,4,Texas,Other selective sales and gross receipts,T19,1121579.0
2013,4,Texas,Alcoholic beverages,T20,18705.0
2013,4,Texas,Amusements,T21,8549.0
2013,4,Texas,Corporations in general,T22,17824.0
2013,4,Texas,Hunting and fishing,T23,29272.0
2013,4,Texas,Motor vehicles,T24,495749.0
2013,4,Texas,Motor vehicle operators,T25,31126.0
2013,4,Texas,Public utilities,T27,5997.0
2013,4,Texas,Occupation and businesses,T28,177820.0
2013,4,Texas,Other license taxes,T29,50251.0
2013,4,Texas,Individual income,T40,0.0
2013,4,Texas,Corporation net income,T41,0.0
2013,4,Texas,Death and gift,T50,0.0
2013,4,Texas,Documentary and stock transfer,T51,0.0
2013,4,Texas,Severance,T53,1346151.0
